fid,VarZ,X,Y
"31018",-0.01538324,"676285","3360555"
"31019",-0.21284932,"676385","3360555"
"31020",-0.21410097,"676485","3360555"
"31021",-0.19705261,"676585","3360555"
"31022",-0.15706891,"676685","3360555"
"31023",0,"676785","3360555"
"31024",0.03108653,"676885","3360555"
"31025",0.02205024,"676985","3360555"
"31026",-0.24006525,"677085","3360555"
"31027",-0.1238425,"677185","3360555"
"31028",0,"677285","3360555"
"31029",-0.26367334,"677385","3360555"
"31030",-0.48438695,"677485","3360555"
"31031",-0.34031972,"677585","3360555"
"31032",0,"677685","3360555"
"31033",-0.29228121,"677785","3360555"
"31034",0,"677885","3360555"
"31035",0,"677985","3360555"
"31036",-0.2087075,"678085","3360555"
"31037",-0.25748238,"678185","3360555"
"31038",-0.07420792,"678285","3360555"
"31039",0.15439899,"678385","3360555"
"31040",0.23682527,"678485","3360555"
"31041",-0.18232426,"678585","3360555"
"31042",-0.19199999,"678685","3360555"
"31043",0.27183896,"678785","3360555"
"31044",0,"678885","3360555"
"31045",0,"678985","3360555"
"31046",0.2660104,"679085","3360555"
"31047",0.33611777,"679185","3360555"
"31048",-0.22862293,"679285","3360555"
"31049",0.34905043,"679385","3360555"
"31050",-0.15120177,"679485","3360555"
"31051",0,"679585","3360555"
"31052",-0.46879807,"679685","3360555"
"31053",-0.16146843,"679785","3360555"
"31054",-0.05154993,"679885","3360555"
"31055",0,"679985","3360555"
"31056",0,"680085","3360555"
"31057",0,"680185","3360555"
"31058",0,"680285","3360555"
"31059",0,"680385","3360555"
"31060",0.00127506,"680485","3360555"
"31061",0.28986162,"680585","3360555"
"31062",0,"680685","3360555"
"31063",-0.21506314,"680785","3360555"
"31064",0.61861873,"680885","3360555"
"31065",0.55025154,"680985","3360555"
"31066",0,"681085","3360555"
"31067",-0.13466626,"681185","3360555"
"31068",-0.09011344,"681285","3360555"
"31069",0,"681385","3360555"
"31070",0,"681485","3360555"
"31071",-0.34505212,"681585","3360555"
"31072",-0.38778099,"681685","3360555"
"31073",-0.09330377,"681785","3360555"
"31074",0,"681885","3360555"
"31075",-0.1253182,"681985","3360555"
"31076",-0.15475829,"682085","3360555"
"31077",0,"682185","3360555"
"31078",0,"682285","3360555"
"31079",-0.118802,"682385","3360555"
"31080",-0.25669429,"682485","3360555"
"31081",0,"682585","3360555"
"31082",-0.50106406,"682685","3360555"
"31083",0,"682785","3360555"
"31084",0.31983924,"682885","3360555"
"31085",0.15436399,"682985","3360555"
"31086",0,"683085","3360555"
"31087",0,"683185","3360555"
"31088",-0.19849877,"683285","3360555"
"31089",0,"683385","3360555"
"31090",0,"683485","3360555"
"31091",-0.16175017,"683585","3360555"
"31092",-0.22519453,"683685","3360555"
"31093",-0.11831611,"683785","3360555"
"31094",-0.1792673,"683885","3360555"
"31095",0,"683985","3360555"
"31096",-0.2681047,"684085","3360555"
"31097",0,"684185","3360555"
"31098",-0.16114335,"684285","3360555"
"31099",-0.12996654,"684385","3360555"
"31100",0.11344143,"684485","3360555"
"31101",-0.09197327,"684585","3360555"
"31102",-0.18305726,"684685","3360555"
"31103",-0.19216613,"684785","3360555"
"31104",0,"684885","3360555"
"31105",0,"684985","3360555"
"31106",-0.41552383,"685085","3360555"
"31107",-0.11572184,"685185","3360555"
"31108",-0.09076556,"685285","3360555"
"31109",-0.05786824,"685385","3360555"
"31110",-0.18463069,"685485","3360555"
"31111",-0.20785747,"685585","3360555"
"31112",-0.16270517,"685685","3360555"
"31113",0,"685785","3360555"
"31114",-0.08638957,"685885","3360555"
"31115",-0.02370287,"685985","3360555"
"31116",-0.2750378,"686085","3360555"
"31117",-0.23131377,"686185","3360555"
"31118",-0.11326852,"686285","3360555"
"31119",-0.17911756,"686385","3360555"
"31120",-0.14870168,"686485","3360555"
"31121",0.02901371,"686585","3360555"
"31122",-0.7332527,"686685","3360555"
"31123",-0.08211149,"686785","3360555"
"31124",0,"686885","3360555"
"31125",0.20574147,"686985","3360555"
"31126",0.10051181,"687085","3360555"
"31127",-1.3531394,"687185","3360555"
"31128",0,"687285","3360555"
"31129",-0.75449181,"687385","3360555"
"31130",0.15386133,"687485","3360555"
"31131",1.27798796,"687585","3360555"
"31132",-1.14426947,"687685","3360555"
"31133",1.87662625,"687785","3360555"
"31134",-2.90566373,"687885","3360555"
"31135",0,"687985","3360555"
"31136",0,"688085","3360555"
"31137",0,"688185","3360555"
"31138",-0.11893728,"688285","3360555"
"31139",-0.18011762,"688385","3360555"
"31140",-0.17072228,"688485","3360555"
"31141",-0.12482498,"688585","3360555"
"31142",-0.17059678,"688685","3360555"
"31143",0.13568157,"688785","3360555"
"31144",0,"688885","3360555"
"31145",1.10220504,"688985","3360555"
"31146",-0.37383896,"689085","3360555"
"31147",-0.06594997,"689185","3360555"
"31148",-0.16967063,"689285","3360555"
"31149",0.04233232,"689385","3360555"
"31150",-3.5627358,"689485","3360555"
"31151",-4.87512684,"689585","3360555"
"31152",0,"689685","3360555"
"31153",0.02935859,"689785","3360555"
"31154",0,"689885","3360555"
"31155",-0.94747114,"689985","3360555"
"31156",-0.19474018,"690085","3360555"
"31157",0,"690185","3360555"
"31158",0,"690285","3360555"
"31159",-0.18917681,"690385","3360555"
"31160",-0.28384495,"690485","3360555"
"31161",0,"690585","3360555"
"31162",0.03647973,"690685","3360555"
"31163",0.0158431,"690785","3360555"
"31164",-0.13410743,"690885","3360555"
"31165",0.50061864,"690985","3360555"
"31166",1.15864611,"691085","3360555"
"31167",0,"691185","3360555"
"31168",0,"691285","3360555"
"31169",0,"691385","3360555"
"31170",-0.02830845,"691485","3360555"
"31171",0.08706708,"691585","3360555"
"31172",0,"691685","3360555"
"31173",-0.11444739,"691785","3360555"
"31174",0.06705617,"691885","3360555"
"31175",-0.2882573,"691985","3360555"
"31176",0.27068436,"692085","3360555"
"31177",0.09528366,"692185","3360555"
"31178",-0.38572413,"692285","3360555"
"31179",0.20711051,"692385","3360555"
"31180",0.1027108,"692485","3360555"
"31181",-0.25168005,"692585","3360555"
"31182",-0.04540079,"692685","3360555"
"31183",0.01815842,"692785","3360555"
"31184",0.0412029,"692885","3360555"
"31185",0.01226869,"692985","3360555"
"31186",0,"693085","3360555"
"31187",0,"693185","3360555"
"31188",-0.20270364,"693285","3360555"
"31189",-0.01212715,"693385","3360555"
"31190",0.0059164,"693485","3360555"
"31191",0.29483977,"693585","3360555"
"31192",-0.4491294,"693685","3360555"
"31193",-0.14994739,"693785","3360555"
"31194",-0.0403469,"693885","3360555"
"31195",-0.16706459,"693985","3360555"
"31196",0,"694085","3360555"
"31197",-0.0282718,"694185","3360555"
"31198",0,"694285","3360555"
"31199",0.00025091,"694385","3360555"
"31200",-0.14767638,"694485","3360555"
"31201",-0.22007616,"675085","3360455"
"31202",-0.19320311,"675185","3360455"
"31203",-0.24635231,"675285","3360455"
"31204",-0.28118384,"675385","3360455"
"31205",-0.16675879,"675485","3360455"
"31206",-0.18721299,"675585","3360455"
"31207",-0.36106589,"675685","3360455"
"31208",-0.33664608,"675785","3360455"
"31209",-0.10387201,"675885","3360455"
"31210",-0.14068016,"675985","3360455"
"31211",-0.22061878,"676085","3360455"
"31212",-0.12421596,"676185","3360455"
"31213",-0.23952299,"676285","3360455"
"31214",-0.23979932,"676385","3360455"
"31215",-0.22362025,"676485","3360455"
"31216",-0.13235103,"676585","3360455"
"31217",-0.14517412,"676685","3360455"
"31218",-0.13947836,"676785","3360455"
"31219",0.0010164,"676885","3360455"
"31220",0.40615156,"676985","3360455"
"31221",-0.18876824,"677085","3360455"
"31222",-0.13290156,"677185","3360455"
"31223",-0.02720652,"677285","3360455"
"31224",-0.1111167,"677385","3360455"
"31225",-0.42163864,"677485","3360455"
"31226",-0.24821374,"677585","3360455"
"31227",-0.24940242,"677685","3360455"
"31228",-0.20322469,"677785","3360455"
"31229",-0.20780009,"677885","3360455"
"31230",-0.14667793,"677985","3360455"
"31231",-0.26490474,"678085","3360455"
"31232",-0.24711825,"678185","3360455"
"31233",0,"678285","3360455"
"31234",-0.32691187,"678385","3360455"
"31235",0,"678485","3360455"
"31236",-0.40984929,"678585","3360455"
"31237",-0.33412275,"678685","3360455"
"31238",-0.52660477,"678785","3360455"
"31239",0,"678885","3360455"
"31240",0.453531,"678985","3360455"
"31241",0,"679085","3360455"
"31242",0.26524878,"679185","3360455"
"31243",0.17937817,"679285","3360455"
"31244",-0.244196,"679385","3360455"
"31245",-0.06869766,"679485","3360455"
"31246",0,"679585","3360455"
"31247",-0.32385331,"679685","3360455"
"31248",-0.43323308,"679785","3360455"
"31249",0,"679885","3360455"
"31250",0.27368298,"679985","3360455"
"31251",0,"680085","3360455"
"31252",-0.13911127,"680185","3360455"
"31253",-0.32685226,"680285","3360455"
"31254",0,"680385","3360455"
"31255",0.04149751,"680485","3360455"
"31256",-0.12901944,"680585","3360455"
"31257",0.01696821,"680685","3360455"
"31258",-2.48114133,"680785","3360455"
"31259",-2.21957588,"680885","3360455"
"31260",-0.24139559,"680985","3360455"
"31261",-0.19292031,"681085","3360455"
"31262",-0.24554555,"681185","3360455"
"31263",-0.20496027,"681285","3360455"
"31264",-0.11472447,"681385","3360455"
"31265",-0.26635146,"681485","3360455"
"31266",-0.18684503,"681585","3360455"
"31267",-0.27707708,"681685","3360455"
"31268",-0.11604188,"681785","3360455"
"31269",0.49019,"681885","3360455"
"31270",0,"681985","3360455"
"31271",0,"682085","3360455"
"31272",-0.0722414,"682185","3360455"
"31273",0,"682285","3360455"
"31274",0.40038225,"682385","3360455"
"31275",-0.25192013,"682485","3360455"
"31276",-0.19067924,"682585","3360455"
"31277",0,"682685","3360455"
"31278",0,"682785","3360455"
"31279",-0.35365811,"682885","3360455"
"31280",0,"682985","3360455"
"31281",0,"683085","3360455"
"31282",0,"683185","3360455"
"31283",-0.16437419,"683285","3360455"
"31284",-0.03682163,"683385","3360455"
"31285",-0.13399498,"683485","3360455"
"31286",-0.18514906,"683585","3360455"
"31287",0,"683685","3360455"
"31288",0,"683785","3360455"
"31289",-0.19878708,"683885","3360455"
"31290",-0.18477535,"683985","3360455"
"31291",0,"684085","3360455"
"31292",-0.00257122,"684185","3360455"
"31293",-0.09969116,"684285","3360455"
"31294",-0.32914144,"684385","3360455"
"31295",0,"684485","3360455"
"31296",-0.37087601,"684585","3360455"
"31297",0.73959875,"684685","3360455"
"31298",0,"684785","3360455"
"31299",-0.11499006,"684885","3360455"
"31300",-0.27487203,"684985","3360455"
"31301",-0.11149554,"685085","3360455"
"31302",-0.08568344,"685185","3360455"
"31303",0,"685285","3360455"
"31304",0,"685385","3360455"
"31305",0,"685485","3360455"
"31306",-0.22173372,"685585","3360455"
"31307",-0.22099996,"685685","3360455"
"31308",-0.18422206,"685785","3360455"
"31309",-0.23656645,"685885","3360455"
"31310",-0.1452563,"685985","3360455"
"31311",-0.09669371,"686085","3360455"
"31312",-0.12551711,"686185","3360455"
"31313",-0.45204893,"686285","3360455"
"31314",-0.36830446,"686385","3360455"
"31315",-0.00325511,"686485","3360455"
"31316",0,"686585","3360455"
"31317",-0.52689421,"686685","3360455"
"31318",-0.08801822,"686785","3360455"
"31319",-0.04426506,"686885","3360455"
"31320",0.24386117,"686985","3360455"
"31321",-0.23694658,"687085","3360455"
"31322",0,"687185","3360455"
"31323",-0.01897238,"687285","3360455"
"31324",-0.31215394,"687385","3360455"
"31325",-0.16738121,"687485","3360455"
"31326",-0.51892686,"687585","3360455"
"31327",1.5347178,"687685","3360455"
"31328",0,"687785","3360455"
"31329",0.03942622,"687885","3360455"
"31330",0,"687985","3360455"
"31331",0,"688085","3360455"
"31332",0.06470368,"688185","3360455"
"31333",-0.21301067,"688285","3360455"
"31334",-0.15009725,"688385","3360455"
"31335",-0.26646736,"688485","3360455"
"31336",-0.12291524,"688585","3360455"
"31337",-0.31401479,"688685","3360455"
"31338",-0.0396134,"688785","3360455"
"31339",-0.33154404,"688885","3360455"
"31340",-0.69630218,"688985","3360455"
"31341",-0.12599626,"689085","3360455"
"31342",-0.06313865,"689185","3360455"
"31343",-0.05242981,"689285","3360455"
"31344",-2.31366134,"689385","3360455"
"31345",0,"689485","3360455"
"31346",-0.65743083,"689585","3360455"
"31347",0,"689685","3360455"
"31348",-2.49106622,"689785","3360455"
"31349",0,"689885","3360455"
"31350",-0.08322553,"689985","3360455"
"31351",0,"690085","3360455"
"31352",0,"690185","3360455"
"31353",-0.04961361,"690285","3360455"
"31354",-0.12363391,"690385","3360455"
"31355",-0.19173877,"690485","3360455"
"31356",0.0900348,"690585","3360455"
"31357",-0.09913979,"690685","3360455"
"31358",0,"690785","3360455"
"31359",-0.14212853,"690885","3360455"
"31360",-0.12107696,"690985","3360455"
"31361",0,"691085","3360455"
"31362",0,"691185","3360455"
"31363",-0.01042312,"691285","3360455"
"31364",-0.56711078,"691385","3360455"
"31365",0,"691485","3360455"
"31366",-0.460253,"691585","3360455"
"31367",0,"691685","3360455"
"31368",-0.22754522,"691785","3360455"
"31369",-0.09624217,"691885","3360455"
"31370",0.00825525,"691985","3360455"
"31371",-0.16,"692085","3360455"
"31372",0.06859237,"692185","3360455"
"31373",-0.16065915,"692285","3360455"
"31374",-0.10564741,"692385","3360455"
"31375",-0.05173951,"692485","3360455"
"31376",0,"692585","3360455"
"31377",0,"692685","3360455"
"31378",0.06598,"692785","3360455"
"31379",-0.11628132,"692885","3360455"
"31380",-0.11640013,"692985","3360455"
"31381",-0.13610013,"693085","3360455"
"31382",-0.21553747,"693185","3360455"
"31383",0,"693285","3360455"
"31384",-0.10466857,"693385","3360455"
"31385",-0.11438159,"693485","3360455"
"31386",-0.04984863,"693585","3360455"
"31387",-0.00171847,"693685","3360455"
"31388",0.25218442,"693785","3360455"
"31389",0,"693885","3360455"
"31390",-0.04444872,"693985","3360455"
"31391",-0.03874609,"694085","3360455"
"31392",-0.19679892,"694185","3360455"
"31393",-0.101974,"694285","3360455"
"31394",0.04858976,"694385","3360455"
"31395",-0.16014069,"694485","3360455"
"31396",-0.20824796,"675085","3360355"
"31397",-0.17144381,"675185","3360355"
"31398",-0.16475102,"675285","3360355"
"31399",-0.17473179,"675385","3360355"
"31400",-0.22757971,"675485","3360355"
"31401",-0.26845443,"675585","3360355"
"31402",-0.21697044,"675685","3360355"
"31403",-0.24615149,"675785","3360355"
"31404",-0.13585836,"675885","3360355"
"31405",-0.24503294,"675985","3360355"
"31406",-0.16025838,"676085","3360355"
"31407",-0.1585308,"676185","3360355"
"31408",-0.21587829,"676285","3360355"
"31409",-0.25875083,"676385","3360355"
"31410",-0.30216119,"676485","3360355"
"31411",-0.1964203,"676585","3360355"
"31412",-0.11895392,"676685","3360355"
"31413",0.04334827,"676785","3360355"
"31414",-0.10702385,"676885","3360355"
"31415",-0.2812641,"676985","3360355"
"31416",-0.20057879,"677085","3360355"
"31417",-0.09881525,"677185","3360355"
"31418",-0.22365515,"677285","3360355"
"31419",0,"677385","3360355"
"31420",-0.45894906,"677485","3360355"
"31421",-0.10922162,"677585","3360355"
"31422",-0.22901134,"677685","3360355"
"31423",-0.23700115,"677785","3360355"
"31424",-0.31629416,"677885","3360355"
"31425",0,"677985","3360355"
"31426",-0.27716014,"678085","3360355"
"31427",-0.25140285,"678185","3360355"
"31428",0.04667875,"678285","3360355"
"31429",-0.2791301,"678385","3360355"
"31430",-0.10282116,"678485","3360355"
"31431",-0.13132039,"678585","3360355"
"31432",-0.19692247,"678685","3360355"
"31433",0.24847238,"678785","3360355"
"31434",0.34505966,"678885","3360355"
"31435",0,"678985","3360355"
"31436",0.27249187,"679085","3360355"
"31437",-0.10229779,"679185","3360355"
"31438",-1.28382337,"679285","3360355"
"31439",-0.09617246,"679385","3360355"
"31440",0,"679485","3360355"
"31441",-0.30921197,"679585","3360355"
"31442",0,"679685","3360355"
"31443",-0.17928267,"679785","3360355"
"31444",0,"679885","3360355"
"31445",-0.16932715,"679985","3360355"
"31446",-0.18046099,"680085","3360355"
"31447",0,"680185","3360355"
"31448",0,"680285","3360355"
"31449",-0.27558529,"680385","3360355"
"31450",-0.02436647,"680485","3360355"
"31451",-0.13925396,"680585","3360355"
"31452",0,"680685","3360355"
"31453",0,"680785","3360355"
"31454",0.23700963,"680885","3360355"
"31455",0,"680985","3360355"
"31456",0,"681085","3360355"
"31457",-0.1314045,"681185","3360355"
"31458",-0.06705321,"681285","3360355"
"31459",0.12565218,"681385","3360355"
"31460",-0.15405242,"681485","3360355"
"31461",-0.21958932,"681585","3360355"
"31462",-0.09475802,"681685","3360355"
"31463",-0.29797471,"681785","3360355"
"31464",-0.1790676,"681885","3360355"
"31465",-0.2266494,"681985","3360355"
"31466",0.37050521,"682085","3360355"
"31467",0.51781529,"682185","3360355"
"31468",0,"682285","3360355"
"31469",-0.15723678,"682385","3360355"
"31470",0,"682485","3360355"
"31471",0,"682585","3360355"
"31472",0,"682685","3360355"
"31473",-0.11381797,"682785","3360355"
"31474",-0.21058041,"682885","3360355"
"31475",-0.08416998,"682985","3360355"
"31476",0,"683085","3360355"
"31477",-0.03642881,"683185","3360355"
"31478",-0.07942147,"683285","3360355"
"31479",0,"683385","3360355"
"31480",-0.08184338,"683485","3360355"
"31481",-0.1829405,"683585","3360355"
"31482",-0.00090477,"683685","3360355"
"31483",0,"683785","3360355"
"31484",0,"683885","3360355"
"31485",-0.14591067,"683985","3360355"
"31486",-0.13932663,"684085","3360355"
"31487",0,"684185","3360355"
"31488",-0.08290757,"684285","3360355"
"31489",-0.13144483,"684385","3360355"
"31490",0,"684485","3360355"
"31491",-0.47456378,"684585","3360355"
"31492",0,"684685","3360355"
"31493",-0.08806102,"684785","3360355"
"31494",-0.08346161,"684885","3360355"
"31495",-0.17611222,"684985","3360355"
"31496",-0.14070062,"685085","3360355"
"31497",0,"685185","3360355"
"31498",-0.05187731,"685285","3360355"
"31499",-0.11112041,"685385","3360355"
"31500",0,"685485","3360355"
"31501",-0.24456924,"685585","3360355"
"31502",-0.17312379,"685685","3360355"
"31503",-0.0669179,"685785","3360355"
"31504",-0.18804115,"685885","3360355"
"31505",0,"685985","3360355"
"31506",0,"686085","3360355"
"31507",-0.01854154,"686185","3360355"
"31508",-0.18756469,"686285","3360355"
"31509",-0.00036504,"686385","3360355"
"31510",0,"686485","3360355"
"31511",0,"686585","3360355"
"31512",0.12976436,"686685","3360355"
"31513",-0.06465963,"686785","3360355"
"31514",0,"686885","3360355"
"31515",0.10659891,"686985","3360355"
"31516",-0.04213138,"687085","3360355"
"31517",0,"687185","3360355"
"31518",-0.42830974,"687285","3360355"
"31519",0.44406271,"687385","3360355"
"31520",-0.09653712,"687485","3360355"
"31521",0.94045722,"687585","3360355"
"31522",0,"687685","3360355"
"31523",-1.41628218,"687785","3360355"
"31524",0,"687885","3360355"
"31525",0.62135732,"687985","3360355"
"31526",0,"688085","3360355"
"31527",0,"688185","3360355"
"31528",0.43533432,"688285","3360355"
"31529",-0.14498727,"688385","3360355"
"31530",-0.19258891,"688485","3360355"
"31531",-0.07725125,"688585","3360355"
"31532",0.0826704,"688685","3360355"
"31533",-0.58036876,"688785","3360355"
"31534",0.00567445,"688885","3360355"
"31535",0,"688985","3360355"
"31536",0,"689085","3360355"
"31537",0,"689185","3360355"
"31538",0.00705307,"689285","3360355"
"31539",-1.04384279,"689385","3360355"
"31540",-2.07558465,"689485","3360355"
"31541",1.13529718,"689585","3360355"
"31542",0,"689685","3360355"
"31543",0.70888638,"689785","3360355"
"31544",-0.78637159,"689885","3360355"
"31545",0,"689985","3360355"
"31546",-0.54730707,"690085","3360355"
"31547",0,"690185","3360355"
"31548",0,"690285","3360355"
"31549",0,"690385","3360355"
"31550",0,"690485","3360355"
"31551",0,"690585","3360355"
"31552",0,"690685","3360355"
"31553",0,"690785","3360355"
"31554",0,"690885","3360355"
"31555",0,"690985","3360355"
"31556",0,"691085","3360355"
"31557",0.31287608,"691185","3360355"
"31558",-0.10512444,"691285","3360355"
"31559",-0.18174309,"691385","3360355"
"31560",0.19312456,"691485","3360355"
"31561",-0.08278272,"691585","3360355"
"31562",0.16120157,"691685","3360355"
"31563",-0.31148207,"691785","3360355"
"31564",0,"691885","3360355"
"31565",-0.14710805,"691985","3360355"
"31566",0,"692085","3360355"
"31567",-0.29255122,"692185","3360355"
"31568",-0.14929646,"692285","3360355"
"31569",-0.02530468,"692385","3360355"
"31570",-0.16831495,"692485","3360355"
"31571",-0.09767016,"692585","3360355"
"31572",-0.09398292,"692685","3360355"
"31573",0,"692785","3360355"
"31574",-0.05931533,"692885","3360355"
"31575",-0.06301081,"692985","3360355"
"31576",0.03573081,"693085","3360355"
"31577",-0.23461871,"693185","3360355"
"31578",-0.03572261,"693285","3360355"
"31579",-0.14014933,"693385","3360355"
"31580",-0.10574718,"693485","3360355"
"31581",0,"693585","3360355"
"31582",-0.03148675,"693685","3360355"
"31583",-0.05110386,"693785","3360355"
"31584",-0.02902529,"693885","3360355"
"31585",-0.00558871,"693985","3360355"
"31586",0,"694085","3360355"
"31587",0,"694185","3360355"
"31588",0,"694285","3360355"
"31589",-0.02478286,"694385","3360355"
"31590",0.0100682,"694485","3360355"
"31591",-0.13492121,"675085","3360255"
"31592",-0.1482161,"675185","3360255"
"31593",-0.05122581,"675285","3360255"
"31594",-0.25400993,"675385","3360255"
"31595",0.03072946,"675485","3360255"
"31596",-0.22933352,"675585","3360255"
"31597",-0.20427352,"675685","3360255"
"31598",-0.13711034,"675785","3360255"
"31599",-0.16817327,"675885","3360255"
"31600",-0.17643209,"675985","3360255"
"31601",-0.20798139,"676085","3360255"
"31602",-0.25934333,"676185","3360255"
"31603",-0.22571017,"676285","3360255"
"31604",-0.297856,"676385","3360255"
"31605",-0.18226279,"676485","3360255"
"31606",-0.21426472,"676585","3360255"
"31607",-0.15262981,"676685","3360255"
"31608",-0.04295883,"676785","3360255"
"31609",-0.55016118,"676885","3360255"
"31610",0,"676985","3360255"
"31611",0,"677085","3360255"
"31612",-0.09250053,"677185","3360255"
"31613",-0.23490958,"677285","3360255"
"31614",-0.09891903,"677385","3360255"
"31615",0.16528139,"677485","3360255"
"31616",-0.14983219,"677585","3360255"
"31617",-0.22244741,"677685","3360255"
"31618",0.11843716,"677785","3360255"
"31619",0.14443095,"677885","3360255"
"31620",0.25120336,"677985","3360255"
"31621",-0.19290167,"678085","3360255"
"31622",-0.17754754,"678185","3360255"
"31623",-0.19742772,"678285","3360255"
"31624",-0.10500439,"678385","3360255"
"31625",-0.23122355,"678485","3360255"
"31626",0.30757678,"678585","3360255"
"31627",-0.08193716,"678685","3360255"
"31628",-0.15045927,"678785","3360255"
"31629",0.23385431,"678885","3360255"
"31630",-0.22049306,"678985","3360255"
"31631",-0.05371848,"679085","3360255"
"31632",-0.06528712,"679185","3360255"
"31633",0,"679285","3360255"
"31634",0,"679385","3360255"
"31635",-0.27944887,"679485","3360255"
"31636",-0.41040826,"679585","3360255"
"31637",-0.31144476,"679685","3360255"
"31638",-0.3054131,"679785","3360255"
"31639",0.36563501,"679885","3360255"
"31640",0.19036578,"679985","3360255"
"31641",0.07486642,"680085","3360255"
"31642",-0.13210183,"680185","3360255"
"31643",-0.14923115,"680285","3360255"
"31644",0.06962173,"680385","3360255"
"31645",-0.14513785,"680485","3360255"
"31646",-0.35391903,"680585","3360255"
"31647",-0.02480686,"680685","3360255"
"31648",0,"680785","3360255"
"31649",0,"680885","3360255"
"31650",0,"680985","3360255"
"31651",0,"681085","3360255"
"31652",0,"681185","3360255"
"31653",-0.42894354,"681285","3360255"
"31654",0.20818275,"681385","3360255"
"31655",-0.21031259,"681485","3360255"
"31656",-0.27122837,"681585","3360255"
"31657",0,"681685","3360255"
"31658",-0.2375344,"681785","3360255"
"31659",-0.01003092,"681885","3360255"
"31660",-0.04933189,"681985","3360255"
"31661",-0.11653866,"682085","3360255"
"31662",-0.08714997,"682185","3360255"
"31663",0.60648477,"682285","3360255"
"31664",0,"682385","3360255"
"31665",0,"682485","3360255"
"31666",-0.28161627,"682585","3360255"
"31667",0,"682685","3360255"
"31668",-0.16213077,"682785","3360255"
"31669",0.00508575,"682885","3360255"
"31670",-0.05944524,"682985","3360255"
"31671",0,"683085","3360255"
"31672",0,"683185","3360255"
"31673",0,"683285","3360255"
"31674",0,"683385","3360255"
"31675",0.03291972,"683485","3360255"
"31676",0,"683585","3360255"
"31677",-0.18434648,"683685","3360255"
"31678",0,"683785","3360255"
"31679",0,"683885","3360255"
"31680",-0.34179696,"683985","3360255"
"31681",0,"684085","3360255"
"31682",0.00056667,"684185","3360255"
"31683",-0.11861335,"684285","3360255"
"31684",-0.18423025,"684385","3360255"
"31685",0.14412428,"684485","3360255"
"31686",-0.47506282,"684585","3360255"
"31687",0,"684685","3360255"
"31688",0,"684785","3360255"
"31689",-0.26000267,"684885","3360255"
"31690",-0.09604067,"684985","3360255"
"31691",-0.10578591,"685085","3360255"
"31692",-0.71571147,"685185","3360255"
"31693",-0.34513563,"685285","3360255"
"31694",0,"685385","3360255"
"31695",0,"685485","3360255"
"31696",0,"685585","3360255"
"31697",-0.11436969,"685685","3360255"
"31698",0,"685785","3360255"
"31699",-0.08201688,"685885","3360255"
"31700",-0.03710897,"685985","3360255"
"31701",-0.15808001,"686085","3360255"
"31702",0,"686185","3360255"
"31703",-0.15799315,"686285","3360255"
"31704",0,"686385","3360255"
"31705",0,"686485","3360255"
"31706",0,"686585","3360255"
"31707",0.13732243,"686685","3360255"
"31708",0.00246835,"686785","3360255"
"31709",0,"686885","3360255"
"31710",-0.15064652,"686985","3360255"
"31711",0,"687085","3360255"
"31712",0,"687185","3360255"
"31713",0,"687285","3360255"
"31714",0,"687385","3360255"
"31715",0.13169648,"687485","3360255"
"31716",1.28833187,"687585","3360255"
"31717",1.17664313,"687685","3360255"
"31718",0.97340852,"687785","3360255"
"31719",0,"687885","3360255"
"31720",0,"687985","3360255"
"31721",0,"688085","3360255"
"31722",0,"688185","3360255"
"31723",-0.01862939,"688285","3360255"
"31724",-0.39678395,"688385","3360255"
"31725",-0.14670683,"688485","3360255"
"31726",-0.23323014,"688585","3360255"
"31727",-0.33485013,"688685","3360255"
"31728",-0.28618926,"688785","3360255"
"31729",-0.50755835,"688885","3360255"
"31730",0,"688985","3360255"
"31731",0.74026531,"689085","3360255"
"31732",0.13978685,"689185","3360255"
"31733",0.01525348,"689285","3360255"
"31734",-0.60950089,"689385","3360255"
"31735",0.00069732,"689485","3360255"
"31736",0,"689585","3360255"
"31737",1.7946068,"689685","3360255"
"31738",0,"689785","3360255"
"31739",-0.22947158,"689885","3360255"
"31740",-0.25908789,"689985","3360255"
"31741",0.410622,"690085","3360255"
"31742",0,"690185","3360255"
"31743",0.05822719,"690285","3360255"
"31744",0,"690385","3360255"
"31745",0,"690485","3360255"
"31746",0,"690585","3360255"
"31747",0,"690685","3360255"
"31748",0,"690785","3360255"
"31749",0,"690885","3360255"
"31750",0.11508614,"690985","3360255"
"31751",0.38973302,"691085","3360255"
"31752",1.80189359,"691185","3360255"
"31753",-0.4535819,"691285","3360255"
"31754",0.1385686,"691385","3360255"
"31755",-0.39569312,"691485","3360255"
"31756",0.84787679,"691585","3360255"
"31757",-0.02980918,"691685","3360255"
"31758",-0.06928597,"691785","3360255"
"31759",-0.08032165,"691885","3360255"
"31760",-0.09516904,"691985","3360255"
"31761",-0.03782256,"692085","3360255"
"31762",-0.29855156,"692185","3360255"
"31763",-0.18375985,"692285","3360255"
"31764",0,"692385","3360255"
"31765",-0.09195326,"692485","3360255"
"31766",0.02305759,"692585","3360255"
"31767",0,"692685","3360255"
"31768",0,"692785","3360255"
"31769",0,"692885","3360255"
"31770",-0.07872216,"692985","3360255"
"31771",-0.05994815,"693085","3360255"
"31772",0.19075634,"693185","3360255"
"31773",-0.2093697,"693285","3360255"
"31774",-0.08110189,"693385","3360255"
